osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557099,-15.7993489,-47.8618433,3,2,0.02324509620666504,9.189571674064272e-06,30.96559166908264,8702.0,173.57999324798584,0.3361476361597248,109.94263339042664,2.4544809274142896,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,3,0.02324509620666504,9.708455093540964e-06,30.96559166908264,20340.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.439305661476678,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,3,0.02324509620666504,9.990708640963903e-06,30.96559166908264,20358.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.5151147387451984,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,3,0.02324509620666504,1.0604791244684348e-05,30.96559166908264,31965.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.5175806802900254,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.02324509620666504,1.1297264932159924e-05,30.96559166908264,43541.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.5099664303615428,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.02324509620666504,1.2560447151918608e-05,30.96559166908264,500151.6729730583,173.57999324798584,0.3361476361597248,109.94263339042664,3.386873637215729,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.02324509620666504,1.256092046425162e-05,30.96559166908264,356395.7899572648,173.57999324798584,0.3361476361597248,109.94263339042664,3.50247718997686,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.02324509620666504,1.0938645139413033e-05,30.96559166908264,419026.4308938821,173.57999324798584,0.3361476361597248,109.94263339042664,3.2644522357542236,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.02324509620666504,1.1297775468010349e-05,30.96559166908264,419044.4308938823,173.57999324798584,0.3361476361597248,109.94263339042664,3.3871128106862596,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,3,0.02324509620666504,9.708455093540964e-06,30.96559166908264,31803.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.5175806802902256,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,3,0.02324509620666504,9.189909479391628e-06,30.96559166908264,20268.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.5151147387451984,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,3,0.02324509620666504,9.442424814692413e-06,30.96559166908264,20286.0,173.57999324798584,0.3361476361597248,109.94263339042664,3.4393056614766784,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,3,0.02324509620666504,1.1814605214966742e-05,30.96559166908264,106320.02528131961,173.57999324798584,0.3361476361597248,109.94263339042664,3.274544395657931,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,3,0.02324509620666504,9.28436142162142e-06,30.96559166908264,370099.8345238094,173.57999324798584,0.3361476361597248,109.94263339042664,3.3802083977278876,71.18480134010315,486.67698669433594,90.23476266860962,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,3,0.02324509620666504,1.227129376250138e-05,30.96559166908264,493454.707250069,173.57999324798584,0.3361476361597248,109.94263339042664,3.3842910211467694,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,3,0.02324509620666504,1.032290032207449e-05,30.96559166908264,73109.66349628837,173.57999324798584,0.3361476361597248,109.94263339042664,3.596995624932818,71.18480134010315,486.67698669433594,90.23476266860962,,POINT (-47.8938029 -15.8006724)
