osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557142,-15.7984356,-47.8715061,3,3,0.016327857971191406,1.550267421130145e-05,16.230860233306885,10548.0,80.35877966880798,0.20384044966734602,109.53849840164185,3.4393028722040224,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.016327857971191406,1.6581823005621237e-05,16.230860233306885,18960.0,80.35877966880798,0.20384044966734602,109.53849840164185,3.5099236883586538,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.016327857971191406,1.860880568685102e-05,16.230860233306885,207626.53521658666,80.35877966880798,0.20384044966734602,109.53849840164185,3.386873637215663,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.016327857971191406,1.8609844607797524e-05,16.230860233306885,142589.9194444444,80.35877966880798,0.20384044966734602,109.53849840164185,3.50247718997686,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.016327857971191406,1.6024100246771145e-05,16.230860233306885,172394.25915472634,80.35877966880798,0.20384044966734602,109.53849840164185,3.264452232598611,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.016327857971191406,1.658292290599141e-05,16.230860233306885,172390.25915472631,80.35877966880798,0.20384044966734602,109.53849840164185,3.3871123454832994,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,3,0.016327857971191406,1.4119108801852427e-05,16.230860233306885,10560.0,80.35877966880798,0.20384044966734602,109.53849840164185,3.439302872204223,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8708382 -15.7965472)
111449578,-15.7931298,-47.8896859,3,3,0.016327857971191406,1.7882369771642138e-05,16.230860233306885,65254.91327251974,80.35877966880798,0.20384044966734602,109.53849840164185,3.2745443956579323,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,3,0.016327857971191406,1.3489269286282762e-05,16.230860233306885,104921.09642857121,80.35877966880798,0.20384044966734602,109.53849840164185,3.3802083951190096,29.869949340820312,281.62569761276245,41.25327181816101,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,3,0.016327857971191406,1.8490440442291336e-05,16.230860233306885,233881.08650793755,80.35877966880798,0.20384044966734602,109.53849840164185,3.3842284767222477,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,3,0.016327857971191406,1.5577537191370044e-05,16.230860233306885,53353.01814530497,80.35877966880798,0.20384044966734602,109.53849840164185,3.5969956249328168,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.8938029 -15.8006724)
141979701,-15.8164869,-47.9119763,3,3,0.016327857971191406,1.1067701127798746e-05,16.230860233306885,16864.0,80.35877966880798,0.20384044966734602,109.53849840164185,3.3305433041503,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9119763 -15.8164869)
141980252,-15.8166664,-47.9122436,4,4,0.016327857971191406,1.0818764064393283e-05,16.230860233306885,16877.0,80.35877966880798,0.20384044966734602,109.53849840164185,4.709383714866284,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9122436 -15.8166664)
141980289,-15.8112594,-47.9091526,3,3,0.016327857971191406,1.131836291198841e-05,16.230860233306885,63763.833333333336,80.35877966880798,0.20384044966734602,109.53849840164185,3.267935305450009,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9091526 -15.8112594)
141980321,-15.8140215,-47.9140829,4,1,0.016327857971191406,1.1548677676406051e-05,16.230860233306885,2111.0,80.35877966880798,0.20384044966734602,109.53849840164185,1.6483235101779665,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9140829 -15.8140215)
141980659,-15.8111215,-47.9089511,3,3,0.016327857971191406,1.115324559446799e-05,16.230860233306885,62900.616201423094,80.35877966880798,0.20384044966734602,109.53849840164185,3.2680010056524798,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9089511 -15.8111215)
141980694,-15.8080929,-47.9048964,3,3,0.016327857971191406,1.2687618153444053e-05,16.230860233306885,96280.86620142304,80.35877966880798,0.20384044966734602,109.53849840164185,3.2870473214362868,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,3,0.016327857971191406,1.3502383170629617e-05,16.230860233306885,169322.10090614719,80.35877966880798,0.20384044966734602,109.53849840164185,3.3908445990707854,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,3,0.016327857971191406,1.3252932211251739e-05,16.230860233306885,85371.89138233748,80.35877966880798,0.20384044966734602,109.53849840164185,3.4165618633925527,29.869949340820312,281.62569761276245,41.25327181816101,,POINT (-47.9007588 -15.8088752)
