osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,4,0.0069768428802490234,4.059759662227996e-05,3.1520397663116455,16902.86387391851,13.463356971740723,0.11865506362029517,10.301271438598633,4.632413990257692,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,4,0.0069768428802490234,3.9320541050644855e-05,3.1520397663116455,24489.012593100957,13.463356971740723,0.11865506362029517,10.301271438598633,5.526919104494462,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9991816 40.7341463)
42422258,40.748197,-74.00742,traffic_signals,3,2,0.0069768428802490234,4.887585532746823e-05,3.1520397663116455,1848.5295091874548,13.463356971740723,0.11865506362029517,10.301271438598633,2.5344195208708538,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,3,0.0069768428802490234,4.8536620880454306e-05,3.1520397663116455,35285.7851175667,13.463356971740723,0.11865506362029517,10.301271438598633,3.4642674923187675,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,4,0.0069768428802490234,6.215040397762585e-05,3.1520397663116455,14127.530312484614,13.463356971740723,0.11865506362029517,10.301271438598633,4.908644594826307,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,5,0.0069768428802490234,6.387327542156362e-05,3.1520397663116455,28559.42249002397,13.463356971740723,0.11865506362029517,10.301271438598633,6.6246903189099,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,2,0.0069768428802490234,4.1454213820834885e-05,3.1520397663116455,1770.0,13.463356971740723,0.11865506362029517,10.301271438598633,1.709503290809456,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9645095 40.7589831)
42423774,40.738339,-73.9738156,,3,3,0.0069768428802490234,5.6577086280056576e-05,3.1520397663116455,16294.671688876735,13.463356971740723,0.11865506362029517,10.301271438598633,3.4460058492100174,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,3,0.0069768428802490234,5.422993492407809e-05,3.1520397663116455,1567.6681392883836,13.463356971740723,0.11865506362029517,10.301271438598633,3.4538583651973753,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,3,0.0069768428802490234,5.591590248266607e-05,3.1520397663116455,4253.94285485029,13.463356971740723,0.11865506362029517,10.301271438598633,3.4926953707829305,2.9819846153259277,38.817943811416626,4.8447489738464355,,POINT (-73.9969538 40.7593876)
