osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
876560967,-23.2191028,-45.9103038,traffic_signals,4,4,0.015662431716918945,1.873641609832871e-05,14.263599395751953,202605.1688628425,70.83627700805664,0.19398528230745754,51.03533339500427,4.477005444975648,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9103038 -23.2191028)
876561059,-23.2185167,-45.9106397,,3,3,0.015662431716918945,1.878145894373075e-05,14.263599395751953,60566.84723794111,70.83627700805664,0.19398528230745754,51.03533339500427,3.4685835949377313,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9106397 -23.2185167)
876561061,-23.2262819,-45.912146,,4,4,0.015662431716918945,1.857320629260229e-05,14.263599395751953,16532.651406926405,70.83627700805664,0.19398528230745754,51.03533339500427,4.626722187548955,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.912146 -23.2262819)
878203360,-23.2317628,-45.9135159,,3,2,0.015662431716918945,1.972192091509713e-05,14.263599395751953,1946.0,70.83627700805664,0.19398528230745754,51.03533339500427,2.6362634454646265,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9135159 -23.2317628)
878203514,-23.2291393,-45.9126734,,3,3,0.015662431716918945,1.793335963559413e-05,14.263599395751953,15840.999999999998,70.83627700805664,0.19398528230745754,51.03533339500427,3.5487812608422806,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9126734 -23.2291393)
884411098,-23.2058738,-45.9061609,traffic_signals,5,5,0.015662431716918945,1.903565377952906e-05,14.263599395751953,228766.36338636104,70.83627700805664,0.19398528230745754,51.03533339500427,7.0000118841056445,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9061609 -23.2058738)
908437131,-23.2297286,-45.9127814,,4,4,0.015662431716918945,1.733462765219803e-05,14.263599395751953,21646.999999999996,70.83627700805664,0.19398528230745754,51.03533339500427,4.344069167782282,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9127814 -23.2297286)
908437180,-23.2284693,-45.9138097,,4,3,0.015662431716918945,1.6764740397994936e-05,14.263599395751953,5817.0,70.83627700805664,0.19398528230745754,51.03533339500427,2.512596330147522,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9138097 -23.2284693)
908437293,-23.2295932,-45.913027,,3,3,0.015662431716918945,0.5,14.263599395751953,5815.999999999999,70.83627700805664,0.19398528230745754,51.03533339500427,3.0951781204389963,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.913027 -23.2295932)
934161191,-23.2238343,-45.8991355,,3,6,0.015662431716918945,2.129471890971039e-05,14.263599395751953,80224.60659769374,70.83627700805664,0.19398528230745754,51.03533339500427,3.293580476146943,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.8991355 -23.2238343)
934161195,-23.2238331,-45.8982195,,3,6,0.015662431716918945,2.0379880981495067e-05,14.263599395751953,10434.710385405382,70.83627700805664,0.19398528230745754,51.03533339500427,3.4541143972271615,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.8982195 -23.2238331)
934163157,-23.2236371,-45.9009728,,3,3,0.015662431716918945,2.2017217464056893e-05,14.263599395751953,273342.43960719917,70.83627700805664,0.19398528230745754,51.03533339500427,3.3818162667599063,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9009728 -23.2236371)
943022725,-23.218965,-45.9107462,,3,3,0.015662431716918945,1.8120537817562426e-05,14.263599395751953,60558.84723794112,70.83627700805664,0.19398528230745754,51.03533339500427,3.5262865516931345,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9107462 -23.218965)
943022742,-23.226088,-45.9132971,,3,4,0.015662431716918945,1.7329520838748808e-05,14.263599395751953,6476.651406926407,70.83627700805664,0.19398528230745754,51.03533339500427,3.270063889958001,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9132971 -23.226088)
943022745,-23.2185257,-45.9102396,,4,4,0.015662431716918945,1.815211472136504e-05,14.263599395751953,167574.81151557603,70.83627700805664,0.19398528230745754,51.03533339500427,4.462591315571048,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9102396 -23.2185257)
943022759,-23.2288143,-45.9132092,,3,4,0.015662431716918945,1.7329520838748808e-05,14.263599395751953,9682.999999999998,70.83627700805664,0.19398528230745754,51.03533339500427,3.4501037556987555,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9132092 -23.2288143)
943022773,-23.229283,-45.9135311,,3,1,0.015662431716918945,0.0,14.263599395751953,1939.0,70.83627700805664,0.19398528230745754,51.03533339500427,1.643293803373135,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9135311 -23.229283)
943022798,-23.2262325,-45.9127171,,3,4,0.015662431716918945,1.7932394871335066e-05,14.263599395751953,10358.651406926407,70.83627700805664,0.19398528230745754,51.03533339500427,3.571601078281597,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9127171 -23.2262325)
945911418,-23.2251129,-45.9119206,traffic_signals,4,5,0.015662431716918945,1.8430461867374395e-05,14.263599395751953,26929.8589816564,70.83627700805664,0.19398528230745754,51.03533339500427,4.639318890970218,24.68692183494568,199.86558151245117,34.77884554862976,,POINT (-45.9119206 -23.2251129)
