osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557142,-15.7984356,-47.8715061,3,3,0.013978958129882812,1.9078508060669655e-05,12.051543712615967,3599.0,58.37385106086731,0.16148814237342077,41.960652112960815,3.2080723310487373,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.013978958129882812,2.048131080389145e-05,12.051543712615967,12600.0,58.37385106086731,0.16148814237342077,41.960652112960815,3.509429167841161,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.013978958129882812,2.3159406192825214e-05,12.051543712615967,177399.00653516196,58.37385106086731,0.16148814237342077,41.960652112960815,3.386873637213701,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.013978958129882812,2.316101537891421e-05,12.051543712615967,98727.62896825395,58.37385106086731,0.16148814237342077,41.960652112960815,3.5024771899767986,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.013978958129882812,1.9758160120129615e-05,12.051543712615967,134260.5399971107,58.37385106086731,0.16148814237342077,41.960652112960815,3.2644518578591604,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.013978958129882812,2.048298887773704e-05,12.051543712615967,134234.5399971107,58.37385106086731,0.16148814237342077,41.960652112960815,3.387075343407653,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,2,0.013978958129882812,0.0,12.051543712615967,1825.0,58.37385106086731,0.16148814237342077,41.960652112960815,2.510507435533536,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8708382 -15.7965472)
111449578,-15.7931298,-47.8896859,3,3,0.013978958129882812,2.2415493589168833e-05,12.051543712615967,48281.42484564455,58.37385106086731,0.16148814237342077,41.960652112960815,3.2745443956579305,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,3,0.013978958129882812,1.662593313049695e-05,12.051543712615967,70414.67738095249,58.37385106086731,0.16148814237342077,41.960652112960815,3.380208010776648,19.502250909805298,164.98026299476624,28.571892499923706,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,3,0.013978958129882812,2.248150895888132e-05,12.051543712615967,5264.0,58.37385106086731,0.16148814237342077,41.960652112960815,3.380660996876814,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,3,0.013978958129882812,1.938134739127064e-05,12.051543712615967,45781.83281852948,58.37385106086731,0.16148814237342077,41.960652112960815,3.596995624932818,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8938029 -15.8006724)
141979701,-15.8164869,-47.9119763,3,1,0.013978958129882812,1.3327469246864713e-05,12.051543712615967,1799.0,58.37385106086731,0.16148814237342077,41.960652112960815,1.6452957667438382,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9119763 -15.8164869)
141980289,-15.8112594,-47.9091526,3,3,0.013978958129882812,1.3717421124828532e-05,12.051543712615967,42585.5,58.37385106086731,0.16148814237342077,41.960652112960815,3.2679047724793753,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9091526 -15.8112594)
141980321,-15.8140215,-47.9140829,4,1,0.013978958129882812,1.4069842699158623e-05,12.051543712615967,1799.0,58.37385106086731,0.16148814237342077,41.960652112960815,1.6483235101779132,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9140829 -15.8140215)
141980659,-15.8111215,-47.9089511,3,3,0.013978958129882812,1.3460580689450943e-05,12.051543712615967,47634.449841269845,58.37385106086731,0.16148814237342077,41.960652112960815,3.2680010055998756,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9089511 -15.8111215)
141980694,-15.8080929,-47.9048964,3,3,0.013978958129882812,1.5481074386562427e-05,12.051543712615967,75275.69984126983,58.37385106086731,0.16148814237342077,41.960652112960815,3.287047321436286,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,3,0.013978958129882812,1.6219547799007363e-05,12.051543712615967,108328.91882822484,58.37385106086731,0.16148814237342077,41.960652112960815,3.390844599070524,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,3,0.013978958129882812,1.5929908403026682e-05,12.051543712615967,60876.45272178248,58.37385106086731,0.16148814237342077,41.960652112960815,3.416561863392552,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.9007588 -15.8088752)
142087751,-15.8112984,-47.8850036,4,4,0.013978958129882812,1.649702228747711e-05,12.051543712615967,38703.91666666666,58.37385106086731,0.16148814237342077,41.960652112960815,4.622513028214166,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,3,0.013978958129882812,1.568627450980392e-05,12.051543712615967,32397.749999999978,58.37385106086731,0.16148814237342077,41.960652112960815,3.8760802497064764,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,4,0.013978958129882812,1.8604305036185374e-05,12.051543712615967,62934.11666666667,58.37385106086731,0.16148814237342077,41.960652112960815,3.7789768208707817,19.502250909805298,164.98026299476624,28.571892499923706,,POINT (-47.8801118 -15.8056951)
