osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,4,0.010971784591674805,2.7667109340416114e-05,7.768518447875977,67227.13908653564,33.66538071632385,0.24298322953936566,25.747231006622314,5.074007155999505,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,4,0.010971784591674805,2.6948366928964104e-05,7.768518447875977,112530.5314061616,33.66538071632385,0.24298322953936566,25.747231006622314,5.543142557043706,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,traffic_signals,3,3,0.010971784591674805,2.1547544657286302e-05,7.768518447875977,2827.0,33.66538071632385,0.24298322953936566,25.747231006622314,3.1714754659359015,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,traffic_signals,4,2,0.010971784591674805,0.0,7.768518447875977,1411.0,33.66538071632385,0.24298322953936566,25.747231006622314,2.576908480777361,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.982236 40.7697925)
42422258,40.748197,-74.00742,traffic_signals,3,3,0.010971784591674805,2.922523891632814e-05,7.768518447875977,4718.425550166311,33.66538071632385,0.24298322953936566,25.747231006622314,3.7100308787811462,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,3,0.010971784591674805,2.9112081513828238e-05,7.768518447875977,189014.76775098653,33.66538071632385,0.24298322953936566,25.747231006622314,3.467895252527641,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,4,0.010971784591674805,3.269576589831617e-05,7.768518447875977,36257.776135346794,33.66538071632385,0.24298322953936566,25.747231006622314,4.90864461548461,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,5,0.010971784591674805,3.1909122818213725e-05,7.768518447875977,69374.17115438673,33.66538071632385,0.24298322953936566,25.747231006622314,6.624690318932653,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,5,0.010971784591674805,2.735304576164556e-05,7.768518447875977,13850.97913229237,33.66538071632385,0.24298322953936566,25.747231006622314,3.6946626966734195,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,4,0.010971784591674805,2.644313404024645e-05,7.768518447875977,8670.15433380628,33.66538071632385,0.24298322953936566,25.747231006622314,5.076190546344368,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,,3,3,0.010971784591674805,1.0,7.768518447875977,2825.0,33.66538071632385,0.24298322953936566,25.747231006622314,3.411135745108925,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,traffic_signals,3,5,0.010971784591674805,2.40517593861991e-05,7.768518447875977,26824.855076723106,33.66538071632385,0.24298322953936566,25.747231006622314,3.5090437156122714,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.979076 40.766876)
42423752,40.7620775,-73.9619964,traffic_signals,4,4,0.010971784591674805,2.5811114265802855e-05,7.768518447875977,31040.794258921374,33.66538071632385,0.24298322953936566,25.747231006622314,4.588486319129792,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,,3,3,0.010971784591674805,3.213574137155344e-05,7.768518447875977,162676.37410458917,33.66538071632385,0.24298322953936566,25.747231006622314,3.449576163105392,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,3,0.010971784591674805,2.818807080843387e-05,7.768518447875977,2722.1466006433398,33.66538071632385,0.24298322953936566,25.747231006622314,3.4538583651973753,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,3,0.010971784591674805,2.8138893578704487e-05,7.768518447875977,7255.831541686081,33.66538071632385,0.24298322953936566,25.747231006622314,3.492695370785897,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,3,0.010971784591674805,2.8493275586961478e-05,7.768518447875977,2829.0,33.66538071632385,0.24298322953936566,25.747231006622314,3.176952876104367,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,4,0.010971784591674805,3.0333363666697e-05,7.768518447875977,18884.422997641475,33.66538071632385,0.24298322953936566,25.747231006622314,4.694119751948631,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9968456 40.7577433)
42424089,40.7606212,-73.9643559,traffic_signals,5,5,0.010971784591674805,2.6512540431624158e-05,7.768518447875977,25027.4799772283,33.66538071632385,0.24298322953936566,25.747231006622314,6.33320098593161,10.139204502105713,97.77097463607788,15.207741737365723,,POINT (-73.9643559 40.7606212)
