osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,ref,geometry
587993,-23.55821,-46.6382561,3,3,0.023754358291625977,1.051513653904796e-05,33.55241107940674,362624.41715347127,186.2074751853943,0.28868502678431873,120.44562911987305,3.2645404162251532,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6382561 -23.55821)
597270,-23.5685427,-46.6078851,4,1,0.023754358291625977,0.0,33.55241107940674,3022.0,186.2074751853943,0.28868502678431873,120.44562911987305,1.6467001581722562,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6078851 -23.5685427)
597282,-23.5510876,-46.6261325,3,3,0.023754358291625977,1.203123308107848e-05,33.55241107940674,816866.0026859854,186.2074751853943,0.28868502678431873,120.44562911987305,3.471594432727172,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,4,4,0.023754358291625977,1.0699993580003852e-05,33.55241107940674,231386.0109436876,186.2074751853943,0.28868502678431873,120.44562911987305,4.334600015009988,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,3,3,0.023754358291625977,1.169987481133952e-05,33.55241107940674,21001.0,186.2074751853943,0.28868502678431873,120.44562911987305,4.122081167179009,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,3,3,0.023754358291625977,7.758553805570642e-06,33.55241107940674,40178.53626373628,186.2074751853943,0.28868502678431873,120.44562911987305,3.255694652009807,73.80355477333069,516.3071355819702,93.54759311676025,motorway_junction,,POINT (-46.6129726 -23.5230076)
597437,-23.5241424,-46.6086344,3,3,0.023754358291625977,7.092500390087522e-06,33.55241107940674,18142.33333333334,186.2074751853943,0.28868502678431873,120.44562911987305,3.1514742351928082,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6086344 -23.5241424)
20944547,-23.5321244,-46.6587483,4,4,0.023754358291625977,8.893157604539068e-06,33.55241107940674,38927.11796955184,186.2074751853943,0.28868502678431873,120.44562911987305,4.620212157821756,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6587483 -23.5321244)
20944548,-23.534842,-46.6601022,4,3,0.023754358291625977,8.844548220476899e-06,33.55241107940674,12280.414701964704,186.2074751853943,0.28868502678431873,120.44562911987305,2.4850734836256825,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6601022 -23.534842)
20944550,-23.5372021,-46.6535506,4,4,0.023754358291625977,9.542804248456451e-06,33.55241107940674,29433.12612378221,186.2074751853943,0.28868502678431873,120.44562911987305,4.604611296539638,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,3,4,0.023754358291625977,1.000210044109263e-05,33.55241107940674,10736.218081495916,186.2074751853943,0.28868502678431873,120.44562911987305,3.608001436627114,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,4,5,0.023754358291625977,1.0270947597625357e-05,33.55241107940674,17713.362237541915,186.2074751853943,0.28868502678431873,120.44562911987305,4.686502236252712,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,3,3,0.023754358291625977,9.963632740497185e-06,33.55241107940674,14910.92880007007,186.2074751853943,0.28868502678431873,120.44562911987305,3.7597264701307482,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,4,4,0.023754358291625977,1.0018534288433603e-05,33.55241107940674,13042.576736578056,186.2074751853943,0.28868502678431873,120.44562911987305,4.8752727651807355,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,4,4,0.023754358291625977,1.0310128670405806e-05,33.55241107940674,54715.427473125594,186.2074751853943,0.28868502678431873,120.44562911987305,4.861939517606904,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6552234 -23.5477074)
25778137,-23.5232174,-46.6126896,3,3,0.023754358291625977,7.582133460713175e-06,33.55241107940674,34174.53626373628,186.2074751853943,0.28868502678431873,120.44562911987305,3.381377134234498,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6126896 -23.5232174)
25778140,-23.52377,-46.6115037,3,3,0.023754358291625977,7.255788305120409e-06,33.55241107940674,9766.499206349205,186.2074751853943,0.28868502678431873,120.44562911987305,3.261600251344775,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6115037 -23.52377)
25778144,-23.5240816,-46.6101309,3,3,0.023754358291625977,7.1018692119765925e-06,33.55241107940674,9776.499206349203,186.2074751853943,0.28868502678431873,120.44562911987305,3.2862988393607933,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6101309 -23.5240816)
25778147,-23.5241708,-46.6089591,3,3,0.023754358291625977,7.246744400078265e-06,33.55241107940674,18132.333333333332,186.2074751853943,0.28868502678431873,120.44562911987305,3.2825547485092956,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6089591 -23.5241708)
25870718,-23.5646175,-46.6111634,4,4,0.023754358291625977,1.18874967309384e-05,33.55241107940674,21699.13333333334,186.2074751853943,0.28868502678431873,120.44562911987305,4.930701075180763,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6111634 -23.5646175)
25870742,-23.5634708,-46.6112995,4,4,0.023754358291625977,1.1885377420159977e-05,33.55241107940674,149956.54561989207,186.2074751853943,0.28868502678431873,120.44562911987305,5.782710526996643,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6112995 -23.5634708)
25870836,-23.5635176,-46.6113811,4,4,0.023754358291625977,1.2321644200202074e-05,33.55241107940674,1111571.8741809907,186.2074751853943,0.28868502678431873,120.44562911987305,5.035459805626659,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6113811 -23.5635176)
25870857,-23.5593666,-46.6139407,3,3,0.023754358291625977,1.0869447071227487e-05,33.55241107940674,118137.3515649045,186.2074751853943,0.28868502678431873,120.44562911987305,3.262278756352953,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6139407 -23.5593666)
25871539,-23.5560493,-46.6222841,3,3,0.023754358291625977,1.1009941977605778e-05,33.55241107940674,185411.20259587493,186.2074751853943,0.28868502678431873,120.44562911987305,3.3119142894796587,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6222841 -23.5560493)
25871670,-23.5523785,-46.6257511,3,3,0.023754358291625977,1.1883541295306002e-05,33.55241107940674,966993.0618944302,186.2074751853943,0.28868502678431873,120.44562911987305,3.5639262381315495,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6257511 -23.5523785)
25871831,-23.5519102,-46.6257308,4,4,0.023754358291625977,1.2480187702023038e-05,33.55241107940674,874644.0068542963,186.2074751853943,0.28868502678431873,120.44562911987305,4.951655137197847,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6257308 -23.5519102)
25871833,-23.5522727,-46.6256216,3,3,0.023754358291625977,1.0368603867489243e-05,33.55241107940674,230596.66649924306,186.2074751853943,0.28868502678431873,120.44562911987305,3.937617428153551,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6256216 -23.5522727)
25872025,-23.5501074,-46.6266488,3,3,0.023754358291625977,1.218338430049099e-05,33.55241107940674,425944.5090806252,186.2074751853943,0.28868502678431873,120.44562911987305,3.397396348596817,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6266488 -23.5501074)
25872075,-23.5481997,-46.6286296,3,3,0.023754358291625977,1.2900728891182353e-05,33.55241107940674,970022.9898857293,186.2074751853943,0.28868502678431873,120.44562911987305,3.2641824838392273,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6286296 -23.5481997)
25872212,-23.5461204,-46.6301486,3,3,0.023754358291625977,1.3418856176699498e-05,33.55241107940674,970012.9898857289,186.2074751853943,0.28868502678431873,120.44562911987305,3.268586784250261,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6301486 -23.5461204)
25872232,-23.5444987,-46.6297656,3,3,0.023754358291625977,1.3241350088054979e-05,33.55241107940674,604592.7111859743,186.2074751853943,0.28868502678431873,120.44562911987305,3.4394994350622623,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6297656 -23.5444987)
25872236,-23.5448763,-46.6305184,3,3,0.023754358291625977,1.1727591504532715e-05,33.55241107940674,401788.800411215,186.2074751853943,0.28868502678431873,120.44562911987305,3.362809242519372,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6305184 -23.5448763)
25872254,-23.5428224,-46.6291191,3,3,0.023754358291625977,1.417555001134044e-05,33.55241107940674,562819.8950940782,186.2074751853943,0.28868502678431873,120.44562911987305,3.3884648007572706,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6291191 -23.5428224)
25872264,-23.5436253,-46.6297566,4,4,0.023754358291625977,1.3303710404831908e-05,33.55241107940674,48728.18551318312,186.2074751853943,0.28868502678431873,120.44562911987305,5.099306427988291,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6297566 -23.5436253)
25872274,-23.5394006,-46.6271577,4,4,0.023754358291625977,1.3688317021422216e-05,33.55241107940674,507018.268688419,186.2074751853943,0.28868502678431873,120.44562911987305,6.044050790721749,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6271577 -23.5394006)
25872723,-23.5332714,-46.6254827,3,3,0.023754358291625977,1.20676755243405e-05,33.55241107940674,154626.99119602577,186.2074751853943,0.28868502678431873,120.44562911987305,3.453936807001928,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6254827 -23.5332714)
25872726,-23.5330563,-46.6255492,3,3,0.023754358291625977,1.2520972629153833e-05,33.55241107940674,154616.9911960257,186.2074751853943,0.28868502678431873,120.44562911987305,3.9960812975787334,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6255492 -23.5330563)
25872749,-23.5320811,-46.6259967,4,4,0.023754358291625977,1.2235109871286643e-05,33.55241107940674,293798.85734586394,186.2074751853943,0.28868502678431873,120.44562911987305,5.01963999147908,73.80355477333069,516.3071355819702,93.54759311676025,traffic_signals,,POINT (-46.6259967 -23.5320811)
25872763,-23.5316319,-46.6257805,4,4,0.023754358291625977,1.1742877944526644e-05,33.55241107940674,266786.47568704037,186.2074751853943,0.28868502678431873,120.44562911987305,4.950376468428015,73.80355477333069,516.3071355819702,93.54759311676025,crossing,,POINT (-46.6257805 -23.5316319)
25872766,-23.5326836,-46.6252162,3,3,0.023754358291625977,1.2022409771814663e-05,33.55241107940674,113566.1050981064,186.2074751853943,0.28868502678431873,120.44562911987305,3.362233225037735,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6252162 -23.5326836)
25875892,-23.5287456,-46.6312713,3,3,0.023754358291625977,1.2142995919953372e-05,33.55241107940674,11795.883286278919,186.2074751853943,0.28868502678431873,120.44562911987305,3.913890094770063,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6312713 -23.5287456)
25875912,-23.52485,-46.6297992,3,3,0.023754358291625977,1.1131518895753326e-05,33.55241107940674,105762.10781106458,186.2074751853943,0.28868502678431873,120.44562911987305,3.5492496593291847,73.80355477333069,516.3071355819702,93.54759311676025,,,POINT (-46.6297992 -23.52485)
25875921,-23.5217505,-46.6343656,3,1,0.023754358291625977,9.949555752335659e-06,33.55241107940674,3008.0,186.2074751853943,0.28868502678431873,120.44562911987305,1.6685577014707516,73.80355477333069,516.3071355819702,93.54759311676025,motorway_junction,,POINT (-46.6343656 -23.5217505)
