osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
582438,-23.528187,-46.6619198,traffic_signals,4,4,0.029100894927978516,6.4771873461668e-06,48.856080532073975,27028.071202990704,292.6071674823761,0.39664010157664836,178.48053979873657,4.633750898699124,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6619198 -23.528187)
587993,-23.55821,-46.6382561,,3,3,0.029100894927978516,8.340422692622062e-06,48.856080532073975,531957.6805122773,292.6071674823761,0.39664010157664836,178.48053979873657,3.26459962243659,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6382561 -23.55821)
597269,-23.5689779,-46.608044,traffic_signals,4,4,0.029100894927978516,8.324869715788949e-06,48.856080532073975,87886.0,292.6071674823761,0.39664010157664836,178.48053979873657,5.407010042887339,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.608044 -23.5689779)
597270,-23.5685427,-46.6078851,traffic_signals,4,4,0.029100894927978516,8.108721741104733e-06,48.856080532073975,122909.94543700646,292.6071674823761,0.39664010157664836,178.48053979873657,5.134282176260899,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6078851 -23.5685427)
597282,-23.5510876,-46.6261325,,3,3,0.029100894927978516,9.421341222136384e-06,48.856080532073975,1203974.2461297435,292.6071674823761,0.39664010157664836,178.48053979873657,3.471594435245665,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6261325 -23.5510876)
597283,-23.5533268,-46.6252641,traffic_signals,4,4,0.029100894927978516,8.442309478180851e-06,48.856080532073975,239151.96746499254,292.6071674823761,0.39664010157664836,178.48053979873657,4.334600015009986,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6252641 -23.5533268)
597426,-23.5252524,-46.6253024,,3,3,0.029100894927978516,9.324878776575904e-06,48.856080532073975,155865.83861046837,292.6071674823761,0.39664010157664836,178.48053979873657,4.122082307925824,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6253024 -23.5252524)
597434,-23.5230076,-46.6129726,motorway_junction,3,3,0.029100894927978516,6.8891399597674225e-06,48.856080532073975,150289.53704968828,292.6071674823761,0.39664010157664836,178.48053979873657,3.2646478021053684,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6129726 -23.5230076)
597437,-23.5241424,-46.6086344,,3,3,0.029100894927978516,6.166064447705608e-06,48.856080532073975,35101.88070540568,292.6071674823761,0.39664010157664836,178.48053979873657,3.270164036664047,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6086344 -23.5241424)
20944547,-23.5321244,-46.6587483,traffic_signals,4,4,0.029100894927978516,7.196004778147172e-06,48.856080532073975,257398.41211526864,292.6071674823761,0.39664010157664836,178.48053979873657,4.736043040531564,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6587483 -23.5321244)
20944548,-23.534842,-46.6601022,traffic_signals,4,6,0.029100894927978516,7.159579875852885e-06,48.856080532073975,79867.25349440624,292.6071674823761,0.39664010157664836,178.48053979873657,4.749398150538889,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6601022 -23.534842)
20944550,-23.5372021,-46.6535506,traffic_signals,4,4,0.029100894927978516,7.665302242867436e-06,48.856080532073975,42242.814748109755,292.6071674823761,0.39664010157664836,178.48053979873657,4.604611299955289,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6535506 -23.5372021)
20944551,-23.538894,-46.6513228,,3,4,0.029100894927978516,7.973337160535171e-06,48.856080532073975,13492.020704852945,292.6071674823761,0.39664010157664836,178.48053979873657,3.608001436627236,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6513228 -23.538894)
20944552,-23.5403107,-46.6517752,,4,5,0.029100894927978516,8.170335147147735e-06,48.856080532073975,22740.761858278882,292.6071674823761,0.39664010157664836,178.48053979873657,4.686502236252813,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6517752 -23.5403107)
20944553,-23.5400651,-46.6526531,,3,3,0.029100894927978516,7.932478740956974e-06,48.856080532073975,19442.74311315135,292.6071674823761,0.39664010157664836,178.48053979873657,3.7597264701446234,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6526531 -23.5400651)
20944554,-23.5416139,-46.6531738,traffic_signals,4,4,0.029100894927978516,7.989198603488084e-06,48.856080532073975,15888.373668706947,292.6071674823761,0.39664010157664836,178.48053979873657,4.875272766100596,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6531738 -23.5416139)
20944556,-23.5477074,-46.6552234,traffic_signals,4,4,0.029100894927978516,8.211057009368815e-06,48.856080532073975,129935.8144653212,292.6071674823761,0.39664010157664836,178.48053979873657,4.862050871529673,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6552234 -23.5477074)
25777913,-23.518581,-46.6469816,,3,3,0.029100894927978516,7.000399022744296e-06,48.856080532073975,7344.0,292.6071674823761,0.39664010157664836,178.48053979873657,2.876037477497971,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6469816 -23.518581)
25777925,-23.5207514,-46.6433446,,3,3,0.029100894927978516,7.000693068613793e-06,48.856080532073975,20019.121276345773,292.6071674823761,0.39664010157664836,178.48053979873657,3.8928154799522203,131.63461184501648,823.9903719425201,163.00205945968628,,POINT (-46.6433446 -23.5207514)
