osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,ref,geometry
42421828,40.725326,-73.976212,3,5,0.012563467025756836,2.270611475670398e-05,9.858109712600708,6499.412652668254,46.735727071762085,0.29840220647343546,33.95202445983887,3.971463672944992,14.647420883178711,132.820166349411,21.102935552597046,,,POINT (-73.976212 40.725326)
42421877,40.7328569,-73.9959291,4,4,0.012563467025756836,2.3934324214355807e-05,9.858109712600708,84661.01266818913,46.735727071762085,0.29840220647343546,33.95202445983887,5.074007155999523,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,4,4,0.012563467025756836,2.3346485186655148e-05,9.858109712600708,141860.3175758898,46.735727071762085,0.29840220647343546,33.95202445983887,5.543142557043702,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9991816 40.7341463)
42421969,40.7692956,-73.9810586,3,3,0.012563467025756836,1.8509606485766114e-05,9.858109712600708,26441.540964849493,46.735727071762085,0.29840220647343546,33.95202445983887,3.5035910443896854,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9810586 40.7692956)
42421972,40.7697925,-73.982236,4,4,0.012563467025756836,1.733132289987695e-05,9.858109712600708,20396.270410384233,46.735727071762085,0.29840220647343546,33.95202445983887,5.068141742849703,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.982236 40.7697925)
42421974,40.7704797,-73.9838597,3,3,0.012563467025756836,1.7211407721037503e-05,9.858109712600708,26702.19510943804,46.735727071762085,0.29840220647343546,33.95202445983887,3.7647006684826643,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9838597 40.7704797)
42421982,40.7716605,-73.986677,4,5,0.012563467025756836,1.7999856001151992e-05,9.858109712600708,15889.678404821703,46.735727071762085,0.29840220647343546,33.95202445983887,4.287651057836287,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.986677 40.7716605)
42421985,40.7728633,-73.9895402,4,3,0.012563467025756836,1.7642596284469224e-05,9.858109712600708,3906.6746784335182,46.735727071762085,0.29840220647343546,33.95202445983887,2.649981981107143,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9895402 40.7728633)
42422258,40.748197,-74.00742,3,3,0.012563467025756836,2.4346301796757073e-05,9.858109712600708,5455.580326242602,46.735727071762085,0.29840220647343546,33.95202445983887,3.710030878781148,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,3,3,0.012563467025756836,2.4610538232471145e-05,9.858109712600708,276429.1435359972,46.735727071762085,0.29840220647343546,33.95202445983887,3.4678952525278604,14.647420883178711,132.820166349411,21.102935552597046,,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,4,4,0.012563467025756836,2.7037988373664998e-05,9.858109712600708,45108.82497469312,46.735727071762085,0.29840220647343546,33.95202445983887,4.908644615484846,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,5,5,0.012563467025756836,2.6159520757579723e-05,9.858109712600708,86257.07792248148,46.735727071762085,0.29840220647343546,33.95202445983887,6.624690318932654,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9749383 40.7460792)
42423456,40.7237914,-74.006113,5,5,0.012563467025756836,1.8633077439069838e-05,9.858109712600708,5317.366798298951,46.735727071762085,0.29840220647343546,33.95202445983887,6.283494223350905,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-74.006113 40.7237914)
42423514,40.724504,-74.007029,4,4,0.012563467025756836,1.8569757293272177e-05,9.858109712600708,3239.0,46.735727071762085,0.29840220647343546,33.95202445983887,5.021119866748121,14.647420883178711,132.820166349411,21.102935552597046,,,POINT (-74.007029 40.724504)
42423549,40.721087,-73.9747151,3,1,0.012563467025756836,2.8488405219075836e-05,9.858109712600708,1611.0,46.735727071762085,0.29840220647343546,33.95202445983887,1.647253406664401,14.647420883178711,132.820166349411,21.102935552597046,motorway_junction,5,POINT (-73.9747151 40.721087)
42423564,40.7589831,-73.9645095,3,5,0.012563467025756836,2.3090955272819636e-05,9.858109712600708,16102.18860823588,46.735727071762085,0.29840220647343546,33.95202445983887,3.6946626966734613,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,4,4,0.012563467025756836,2.2370864186483524e-05,9.858109712600708,9976.343386811575,46.735727071762085,0.29840220647343546,33.95202445983887,5.076190546346961,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,3,3,0.012563467025756836,1.0,9.858109712600708,3228.9999999999995,46.735727071762085,0.29840220647343546,33.95202445983887,3.4111357452156748,14.647420883178711,132.820166349411,21.102935552597046,,,POINT (-73.960551 40.7595738)
42423674,40.766876,-73.979076,3,5,0.012563467025756836,2.0484247613585153e-05,9.858109712600708,45563.30282445439,46.735727071762085,0.29840220647343546,33.95202445983887,3.509043734408799,14.647420883178711,132.820166349411,21.102935552597046,traffic_signals,,POINT (-73.979076 40.766876)
