osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
42445404,40.7452501,-73.984794,traffic_signals,4,4,0.011281728744506836,3.504345388281469e-05,7.046930313110352,43657.93628304621,30.736850261688232,0.22940128839091875,23.634530067443848,5.196454331244394,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.984794 40.7452501)
42445409,40.7445433,-73.9831115,traffic_signals,4,4,0.011281728744506836,3.5027496584819084e-05,7.046930313110352,93172.51790965906,30.736850261688232,0.22940128839091875,23.634530067443848,5.196259652150862,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9831115 40.7445433)
42445413,40.7432118,-73.9799582,traffic_signals,4,4,0.011281728744506836,3.4288849266218623e-05,7.046930313110352,36196.65715112551,30.736850261688232,0.22940128839091875,23.634530067443848,5.176724612171753,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9799582 40.7432118)
42445417,40.7412737,-73.9753382,traffic_signals,4,4,0.011281728744506836,3.298261816022956e-05,7.046930313110352,37416.69963080543,30.736850261688232,0.22940128839091875,23.634530067443848,4.630405652599636,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9753382 40.7412737)
42445534,40.727867,-73.993147,traffic_signals,4,4,0.011281728744506836,2.3835629498975066e-05,7.046930313110352,13064.872630246411,30.736850261688232,0.22940128839091875,23.634530067443848,4.352870072062143,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.993147 40.727867)
42445543,40.730046,-73.991121,traffic_signals,4,4,0.011281728744506836,2.6901245527667932e-05,7.046930313110352,24243.470397093985,30.736850261688232,0.22940128839091875,23.634530067443848,4.9496401343580505,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.991121 40.730046)
42445548,40.730615,-73.990646,traffic_signals,4,4,0.011281728744506836,2.707678977580418e-05,7.046930313110352,30298.12933819718,30.736850261688232,0.22940128839091875,23.634530067443848,5.432293157533845,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.990646 40.730615)
42445558,40.7305518,-73.9904901,traffic_signals,4,4,0.011281728744506836,2.741528676389955e-05,7.046930313110352,17449.74706651754,30.736850261688232,0.22940128839091875,23.634530067443848,5.343431920906477,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9904901 40.7305518)
42445649,40.7515813,-73.9822757,traffic_signals,4,4,0.011281728744506836,3.423250718882651e-05,7.046930313110352,45282.54068814912,30.736850261688232,0.22940128839091875,23.634530067443848,5.165068630377882,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9822757 40.7515813)
42445651,40.7509069,-73.9806768,traffic_signals,4,4,0.011281728744506836,3.472101663136697e-05,7.046930313110352,28600.01982755475,30.736850261688232,0.22940128839091875,23.634530067443848,5.062212746143,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9806768 40.7509069)
42445653,40.750187,-73.9789649,traffic_signals,4,4,0.011281728744506836,3.4297081318379805e-05,7.046930313110352,19038.410956914246,30.736850261688232,0.22940128839091875,23.634530067443848,4.866083858096932,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9789649 40.750187)
42445656,40.7495392,-73.9774292,traffic_signals,4,4,0.011281728744506836,3.524850193866761e-05,7.046930313110352,37876.48927019128,30.736850261688232,0.22940128839091875,23.634530067443848,5.062988207821126,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9774292 40.7495392)
42445661,40.7488692,-73.975839,traffic_signals,4,4,0.011281728744506836,3.286230693394676e-05,7.046930313110352,18709.421299592203,30.736850261688232,0.22940128839091875,23.634530067443848,5.179247669482215,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.975839 40.7488692)
42445664,40.7485037,-73.9749714,traffic_signals,4,4,0.011281728744506836,3.265626020508131e-05,7.046930313110352,17771.732871494587,30.736850261688232,0.22940128839091875,23.634530067443848,5.176835351941223,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9749714 40.7485037)
42445666,40.7475701,-73.9727421,traffic_signals,4,5,0.011281728744506836,3.321155762205247e-05,7.046930313110352,16715.495117462608,30.736850261688232,0.22940128839091875,23.634530067443848,4.99275779353605,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9727421 40.7475701)
42445667,40.7469293,-73.9712165,traffic_signals,3,3,0.011281728744506836,3.2893654813986384e-05,7.046930313110352,27670.901939259533,30.736850261688232,0.22940128839091875,23.634530067443848,3.6832852133675718,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9712165 40.7469293)
42445766,40.742834,-74.007705,traffic_signals,4,4,0.011281728744506836,2.9856985041650495e-05,7.046930313110352,13285.142548670443,30.736850261688232,0.22940128839091875,23.634530067443848,4.757273345697659,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-74.007705 40.742834)
42445769,40.7431586,-74.0085326,traffic_signals,4,4,0.011281728744506836,3.058291026974127e-05,7.046930313110352,57788.260250010164,30.736850261688232,0.22940128839091875,23.634530067443848,4.9332472329242965,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-74.0085326 40.7431586)
42445804,40.7497536,-73.9699431,,3,4,0.011281728744506836,3.184003566083994e-05,7.046930313110352,9884.104897495909,30.736850261688232,0.22940128839091875,23.634530067443848,3.305885569739379,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9699431 40.7497536)
42445867,40.7408817,-73.987985,traffic_signals,3,5,0.011281728744506836,3.6481704425230744e-05,7.046930313110352,43396.16259905065,30.736850261688232,0.22940128839091875,23.634530067443848,3.5797299438550643,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.987985 40.7408817)
42445879,40.742157,-73.9870446,traffic_signals,3,3,0.011281728744506836,3.479350057409276e-05,7.046930313110352,8640.988768730404,30.736850261688232,0.22940128839091875,23.634530067443848,3.702902714972816,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9870446 40.742157)
42445885,40.7433908,-73.9861457,traffic_signals,4,4,0.011281728744506836,3.592599245554158e-05,7.046930313110352,49567.2779089533,30.736850261688232,0.22940128839091875,23.634530067443848,5.173945242728708,9.042112350463867,90.50199294090271,15.078766822814941,,POINT (-73.9861457 40.7433908)
