osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557103,-15.7997956,-47.867146,3,1,0.01914072036743164,1.1830679317606417e-05,21.438388347625732,2422.0,116.99032664299011,0.25013543550516654,76.42617654800415,1.6465763502303576,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,3,0.01914072036743164,1.2179674559095781e-05,21.438388347625732,4843.0,116.99032664299011,0.25013543550516654,76.42617654800415,3.208075108564955,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,3,0.01914072036743164,1.2941633234114145e-05,21.438388347625732,16930.0,116.99032664299011,0.25013543550516654,76.42617654800415,3.5170438612662998,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.01914072036743164,1.3801479518604395e-05,21.438388347625732,26570.0,116.99032664299011,0.25013543550516654,76.42617654800415,3.509966337098392,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.01914072036743164,1.5393140816452188e-05,21.438388347625732,278977.46669008647,116.99032664299011,0.25013543550516654,76.42617654800415,3.3868736372157286,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.01914072036743164,1.5393851695632765e-05,21.438388347625732,197791.40717338226,116.99032664299011,0.25013543550516654,76.42617654800415,3.502477189976857,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.01914072036743164,1.3357376611233553e-05,21.438388347625732,229655.38586632322,116.99032664299011,0.25013543550516654,76.42617654800415,3.264452235738829,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.01914072036743164,1.3802241484017005e-05,21.438388347625732,229653.38586632325,116.99032664299011,0.25013543550516654,76.42617654800415,3.3871128076877084,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,3,0.01914072036743164,1.1831939136505081e-05,21.438388347625732,14517.0,116.99032664299011,0.25013543550516654,76.42617654800415,3.515383264266255,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,2,0.01914072036743164,0.0,21.438388347625732,2423.0,116.99032664299011,0.25013543550516654,76.42617654800415,2.510510178704771,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8674802 -15.7975912)
111449578,-15.7931298,-47.8896859,3,3,0.01914072036743164,1.4785900165602082e-05,21.438388347625732,72125.94768437839,116.99032664299011,0.25013543550516654,76.42617654800415,3.274544395657931,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,3,0.01914072036743164,1.1326182736632273e-05,21.438388347625732,174670.81071428573,116.99032664299011,0.25013543550516654,76.42617654800415,3.3802083977270043,44.906951665878296,324.3186466693878,59.41264009475708,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,3,0.01914072036743164,1.520658140843357e-05,21.438388347625732,303532.1530986558,116.99032664299011,0.25013543550516654,76.42617654800415,3.3842876982365717,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,3,0.01914072036743164,1.3026091260795374e-05,21.438388347625732,68999.56797118396,116.99032664299011,0.25013543550516654,76.42617654800415,3.5969956249328146,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.8938029 -15.8006724)
141979648,-15.8146825,-47.9138466,3,3,0.01914072036743164,9.362945208044642e-06,21.438388347625732,98704.31746031743,116.99032664299011,0.25013543550516654,76.42617654800415,3.214518552414069,44.906951665878296,324.3186466693878,59.41264009475708,,POINT (-47.9138466 -15.8146825)
