osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557142,-15.7984356,-47.8715061,3,3,0.015380620956420898,1.692018747567723e-05,14.200058698654175,9843.0,69.97775387763977,0.1830384541360914,49.46679639816284,3.439302872204021,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.015380620956420898,1.8122836586382502e-05,14.200058698654175,17703.0,69.97775387763977,0.1830384541360914,49.46679639816284,3.509923688358654,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.015380620956420898,2.038694420093372e-05,14.200058698654175,180920.5275660925,69.97775387763977,0.1830384541360914,49.46679639816284,3.386873637215661,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.015380620956420898,2.0388191159680315e-05,14.200058698654175,120698.84563492071,69.97775387763977,0.1830384541360914,49.46679639816284,3.502477189976855,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.015380620956420898,1.7500875043752188e-05,14.200058698654175,141195.49674232607,69.97775387763977,0.1830384541360914,49.46679639816284,3.264452232598612,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.015380620956420898,1.8124150430448573e-05,14.200058698654175,141206.4967423261,69.97775387763977,0.1830384541360914,49.46679639816284,3.3871123454833,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,3,0.015380620956420898,1.5382722126507506e-05,14.200058698654175,9810.0,69.97775387763977,0.1830384541360914,49.46679639816284,3.439302872204222,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8708382 -15.7965472)
111449578,-15.7931298,-47.8896859,3,3,0.015380620956420898,1.9626314963102526e-05,14.200058698654175,58897.274944728284,69.97775387763977,0.1830384541360914,49.46679639816284,3.274544395657931,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,3,0.015380620956420898,1.4674806292556939e-05,14.200058698654175,89548.06785714273,69.97775387763977,0.1830384541360914,49.46679639816284,3.380208013443009,25.25805163383484,198.20762038230896,35.04818844795227,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,3,0.015380620956420898,2.0147073637554146e-05,14.200058698654175,187001.41832611876,69.97775387763977,0.1830384541360914,49.46679639816284,3.3824482973561327,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,3,0.015380620956420898,1.6998708098184538e-05,14.200058698654175,48197.80131947303,69.97775387763977,0.1830384541360914,49.46679639816284,3.5969956249328137,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8938029 -15.8006724)
141979701,-15.8164869,-47.9119763,3,1,0.015380620956420898,1.19115685153421e-05,14.200058698654175,1973.0,69.97775387763977,0.1830384541360914,49.46679639816284,1.6452957668099093,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9119763 -15.8164869)
141980289,-15.8112594,-47.9091526,3,3,0.015380620956420898,1.2231368567829055e-05,14.200058698654175,53929.5,69.97775387763977,0.1830384541360914,49.46679639816284,3.267935303044525,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9091526 -15.8112594)
141980321,-15.8140215,-47.9140829,4,1,0.015380620956420898,1.2504532893173776e-05,14.200058698654175,1973.0,69.97775387763977,0.1830384541360914,49.46679639816284,1.6483235101779665,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9140829 -15.8140215)
141980659,-15.8111215,-47.9089511,3,3,0.015380620956420898,1.2017208642776455e-05,14.200058698654175,57207.205396825375,69.97775387763977,0.1830384541360914,49.46679639816284,3.268001005652479,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9089511 -15.8111215)
141980694,-15.8080929,-47.9048964,3,3,0.015380620956420898,1.3744381983864096e-05,14.200058698654175,87160.45539682542,69.97775387763977,0.1830384541360914,49.46679639816284,3.2870473214362854,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9048964 -15.8080929)
141980806,-15.8103748,-47.9024619,3,3,0.015380620956420898,1.4527704332161432e-05,14.200058698654175,134841.66960744566,69.97775387763977,0.1830384541360914,49.46679639816284,3.39084459907078,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9024619 -15.8103748)
141980809,-15.8088752,-47.9007588,3,3,0.015380620956420898,1.4262079981744538e-05,14.200058698654175,72697.21540576509,69.97775387763977,0.1830384541360914,49.46679639816284,3.4165618633925514,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.9007588 -15.8088752)
142087740,-15.8159281,-47.889356,3,2,0.015380620956420898,1.2958067692945628e-05,14.200058698654175,5892.0,69.97775387763977,0.1830384541360914,49.46679639816284,2.510867915386837,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.889356 -15.8159281)
142087751,-15.8112984,-47.8850036,4,4,0.015380620956420898,1.4757315939376946e-05,14.200058698654175,48494.33571428567,69.97775387763977,0.1830384541360914,49.46679639816284,4.622513703155751,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8850036 -15.8112984)
142087820,-15.8087062,-47.8827332,3,3,0.015380620956420898,1.4043365913942254e-05,14.200058698654175,45045.00238095235,69.97775387763977,0.1830384541360914,49.46679639816284,3.876080249736868,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8827332 -15.8087062)
142087838,-15.8056951,-47.8801118,3,4,0.015380620956420898,1.6515822157627006e-05,14.200058698654175,76263.80238095243,69.97775387763977,0.1830384541360914,49.46679639816284,3.778976820870782,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8801118 -15.8056951)
142088003,-15.8097618,-47.8839493,4,4,0.015380620956420898,1.6225600752867874e-05,14.200058698654175,146695.78095238094,69.97775387763977,0.1830384541360914,49.46679639816284,4.680086827039931,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8839493 -15.8097618)
142089097,-15.812542,-47.8816607,3,3,0.015380620956420898,1.0,14.200058698654175,3925.0,69.97775387763977,0.1830384541360914,49.46679639816284,3.660899317471562,25.25805163383484,198.20762038230896,35.04818844795227,,POINT (-47.8816607 -15.812542)
