osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
42421889,40.7341463,-73.9991816,traffic_signals,4,2,0.00597071647644043,0.0,2.331846237182617,733.0,8.423857927322388,0.08960455138872278,7.084053039550781,2.5221270286042143,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9991816 40.7341463)
42422509,40.7381466,-73.9736517,,3,3,0.00597071647644043,6.116956202593589e-05,2.331846237182617,22220.23399328657,8.423857927322388,0.08960455138872278,7.084053039550781,3.4642193518659417,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,4,0.00597071647644043,8.217602103706138e-05,2.331846237182617,11019.237346960877,8.423857927322388,0.08960455138872278,7.084053039550781,4.90864458227842,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,5,0.00597071647644043,8.54920064973925e-05,2.331846237182617,22629.99561400156,8.423857927322388,0.08960455138872278,7.084053039550781,6.62469031890972,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9749383 40.7460792)
42423774,40.738339,-73.9738156,,3,3,0.00597071647644043,7.390983000739098e-05,2.331846237182617,11748.826697822306,8.423857927322388,0.08960455138872278,7.084053039550781,3.445975254360203,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9738156 40.738339)
42423832,40.7587817,-73.998505,,3,3,0.00597071647644043,6.975933031042901e-05,2.331846237182617,1257.4314996013622,8.423857927322388,0.08960455138872278,7.084053039550781,3.4538583614532015,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.998505 40.7587817)
42423836,40.7593876,-73.9969538,,3,3,0.00597071647644043,7.28066982162359e-05,2.331846237182617,4376.31481322907,8.423857927322388,0.08960455138872278,7.084053039550781,3.4926952019284383,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9969538 40.7593876)
42423847,40.7588687,-73.9992001,,3,3,0.00597071647644043,7.41839762611276e-05,2.331846237182617,1475.0,8.423857927322388,0.08960455138872278,7.084053039550781,3.1769528760831847,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9992001 40.7588687)
42423885,40.7577433,-73.9968456,traffic_signals,4,4,0.00597071647644043,8.07297973682086e-05,2.331846237182617,12385.759156984395,8.423857927322388,0.08960455138872278,7.084053039550781,4.694119751588468,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9968456 40.7577433)
42424789,40.7576654,-73.9948115,traffic_signals,4,4,0.00597071647644043,7.541478129713424e-05,2.331846237182617,13279.8872114676,8.423857927322388,0.08960455138872278,7.084053039550781,4.850432919592594,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9948115 40.7576654)
42426816,40.7472955,-73.9758273,traffic_signals,4,4,0.00597071647644043,7.347538574577516e-05,2.331846237182617,4130.400320141728,8.423857927322388,0.08960455138872278,7.084053039550781,4.9980652888836605,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9758273 40.7472955)
42426851,40.74693,-73.9692725,,3,3,0.00597071647644043,7.862253321802028e-05,2.331846237182617,13704.590164141002,8.423857927322388,0.08960455138872278,7.084053039550781,3.29118318319513,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9692725 40.74693)
42426865,40.7374172,-73.974504,motorway_junction,3,3,0.00597071647644043,7.015574575557738e-05,2.331846237182617,11746.826697822304,8.423857927322388,0.08960455138872278,7.084053039550781,3.1731418168715133,2.046164035797119,24.400747299194336,3.613734245300293,7,POINT (-73.974504 40.7374172)
42426875,40.7369776,-73.9749044,,3,3,0.00597071647644043,7.068136839129205e-05,2.331846237182617,8771.088442831307,8.423857927322388,0.08960455138872278,7.084053039550781,3.78821136415524,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9749044 40.7369776)
42427369,40.7396792,-73.9909583,traffic_signals,4,4,0.00597071647644043,7.135212272565108e-05,2.331846237182617,16016.744668882797,8.423857927322388,0.08960455138872278,7.084053039550781,5.196473831974652,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9909583 40.7396792)
42427371,40.7410305,-73.9941671,traffic_signals,4,4,0.00597071647644043,6.732646603379788e-05,2.331846237182617,29070.92310132906,8.423857927322388,0.08960455138872278,7.084053039550781,5.196496417677041,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9941671 40.7410305)
42427374,40.742228,-73.997007,traffic_signals,4,4,0.00597071647644043,6.911327666044647e-05,2.331846237182617,17739.481185579112,8.423857927322388,0.08960455138872278,7.084053039550781,5.19582684777855,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.997007 40.742228)
42427381,40.7434264,-73.9998513,traffic_signals,4,4,0.00597071647644043,6.520179956966813e-05,2.331846237182617,19652.18501702173,8.423857927322388,0.08960455138872278,7.084053039550781,5.172553910907017,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9998513 40.7434264)
42427386,40.7446399,-74.0027323,traffic_signals,4,4,0.00597071647644043,6.635700066357e-05,2.331846237182617,8680.161127080384,8.423857927322388,0.08960455138872278,7.084053039550781,4.7898856725157275,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-74.0027323 40.7446399)
42427390,40.745816,-74.005535,traffic_signals,4,2,0.00597071647644043,0.0,2.331846237182617,733.0,8.423857927322388,0.08960455138872278,7.084053039550781,2.6002687697943365,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-74.005535 40.745816)
42427423,40.7435682,-73.9923179,traffic_signals,4,4,0.00597071647644043,7.665772326561901e-05,2.331846237182617,27516.675840442655,8.423857927322388,0.08960455138872278,7.084053039550781,4.972212807869273,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9923179 40.7435682)
42427426,40.744765,-73.9951595,traffic_signals,4,4,0.00597071647644043,7.629510948348211e-05,2.331846237182617,15022.936309436116,8.423857927322388,0.08960455138872278,7.084053039550781,5.185151809732576,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.9951595 40.744765)
42427427,40.7459612,-73.998,traffic_signals,4,4,0.00597071647644043,7.400281210686006e-05,2.331846237182617,23234.704315271236,8.423857927322388,0.08960455138872278,7.084053039550781,5.191778072493716,2.046164035797119,24.400747299194336,3.613734245300293,,POINT (-73.998 40.7459612)
