osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,ref,geometry
344570839,-22.8975201,-43.1841861,3,3,0.008002996444702148,3.50385423966363e-05,3.8841211795806885,15075.876190476187,17.27536678314209,0.10656382044667535,13.267189502716064,3.427669690011607,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1841861 -22.8975201)
344571103,-22.8988522,-43.1876707,3,4,0.008002996444702148,3.4153005464480874e-05,3.8841211795806885,74419.9163159905,17.27536678314209,0.10656382044667535,13.267189502716064,3.3280398832737568,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1876707 -22.8988522)
344571104,-22.8990538,-43.1876498,3,3,0.008002996444702148,3.304583457255213e-05,3.8841211795806885,71427.91631599056,17.27536678314209,0.10656382044667535,13.267189502716064,3.5319415591251655,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1876498 -22.8990538)
344571851,-22.9203277,-43.1744455,4,4,0.008002996444702148,4.2846737220960625e-05,3.8841211795806885,58972.652106513204,17.27536678314209,0.10656382044667535,13.267189502716064,4.812187618339285,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1744455 -22.9203277)
344571887,-22.9204675,-43.1745315,5,5,0.008002996444702148,4.423213021939137e-05,3.8841211795806885,47505.22375153485,17.27536678314209,0.10656382044667535,13.267189502716064,6.025419293470611,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1745315 -22.9204675)
344572207,-22.9144941,-43.1763911,5,5,0.008002996444702148,4.3957976174776917e-05,3.8841211795806885,27002.0087532817,17.27536678314209,0.10656382044667535,13.267189502716064,6.507924264156838,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1763911 -22.9144941)
344572208,-22.9143559,-43.1763971,4,4,0.008002996444702148,4.617871161394597e-05,3.8841211795806885,42464.3496088387,17.27536678314209,0.10656382044667535,13.267189502716064,5.207014950924618,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1763971 -22.9143559)
344903437,-22.9237798,-43.1770233,4,5,0.008002996444702148,0.05,3.8841211795806885,9085.0,17.27536678314209,0.10656382044667535,13.267189502716064,4.258046946919459,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1770233 -22.9237798)
378660590,-22.9297069,-43.1726208,1,1,0.008002996444702148,0.0,3.8841211795806885,1008.0,17.27536678314209,0.10656382044667535,13.267189502716064,1.6448298033726179,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1726208 -22.9297069)
386154177,-22.9246744,-43.1840344,3,4,0.008002996444702148,4.2865103519225e-05,3.8841211795806885,54647.84064810113,17.27536678314209,0.10656382044667535,13.267189502716064,2.454688719810448,5.281955242156982,50.10652446746826,6.7963950634002686,,,POINT (-43.1840344 -22.9246744)
