osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557103,-15.7997956,-47.867146,3,3,0.020286083221435547,1.0895145123333044e-05,24.404635906219482,15499.0,130.53729677200317,0.27605703964263556,85.60400462150574,3.2080751087333046,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,3,0.020286083221435547,1.1210133961100834e-05,24.404635906219482,15492.0,130.53729677200317,0.27605703964263556,85.60400462150574,3.4989216144057194,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,3,0.020286083221435547,1.1895840024743347e-05,24.404635906219482,25788.0,130.53729677200317,0.27605703964263556,85.60400462150574,3.5175723049793497,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.020286083221435547,1.2668330440731216e-05,24.404635906219482,36052.0,130.53729677200317,0.27605703964263556,85.60400462150574,3.5099664296983937,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.020286083221435547,1.40892696122633e-05,24.404635906219482,350964.3846227082,130.53729677200317,0.27605703964263556,85.60400462150574,3.386873637215726,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.020286083221435547,1.4089865159990419e-05,24.404635906219482,243433.65003052534,130.53729677200317,0.27605703964263556,85.60400462150574,3.5024771899768545,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.020286083221435547,1.2268734357363695e-05,24.404635906219482,283479.55206734495,130.53729677200317,0.27605703964263556,85.60400462150574,3.264452235754157,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.020286083221435547,1.2668972419647043e-05,24.404635906219482,283472.55206734495,130.53729677200317,0.27605703964263556,85.60400462150574,3.3871128106701174,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,3,0.020286083221435547,1.0895145123333044e-05,24.404635906219482,23254.0,130.53729677200317,0.27605703964263556,85.60400462150574,3.517543647003582,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,3,0.020286083221435547,1.0315446349363537e-05,24.404635906219482,12930.0,130.53729677200317,0.27605703964263556,85.60400462150574,3.446300786952345,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,2,0.020286083221435547,1.0597373970730053e-05,24.404635906219482,12923.0,130.53729677200317,0.27605703964263556,85.60400462150574,2.5105101788719004,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8665206 -15.7978916)
111449578,-15.7931298,-47.8896859,3,3,0.020286083221435547,1.3603591348115903e-05,24.404635906219482,85528.4954566574,130.53729677200317,0.27605703964263556,85.60400462150574,3.2745443956579328,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8896859 -15.7931298)
111450216,-15.7869798,-47.9076957,3,3,0.020286083221435547,1.0552753213313353e-05,24.404635906219482,234105.3702380953,130.53729677200317,0.27605703964263556,85.60400462150574,3.380208397727005,51.61487627029419,376.6356530189514,74.10565066337585,traffic_signals,POINT (-47.9076957 -15.7869798)
114103910,-15.7866876,-47.8807414,3,3,0.020286083221435547,1.3825521913452234e-05,24.404635906219482,330623.6891433143,130.53729677200317,0.27605703964263556,85.60400462150574,3.3842906854617953,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8807414 -15.7866876)
123853102,-15.8006724,-47.8938029,3,3,0.020286083221435547,1.1965586971868905e-05,24.404635906219482,63842.85942856847,130.53729677200317,0.27605703964263556,85.60400462150574,3.596995624932818,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.8938029 -15.8006724)
141979648,-15.8146825,-47.9138466,3,3,0.020286083221435547,8.756030716155753e-06,24.404635906219482,104959.49523809526,130.53729677200317,0.27605703964263556,85.60400462150574,3.2777956733599156,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9138466 -15.8146825)
141979701,-15.8164869,-47.9119763,3,3,0.020286083221435547,8.962581223392337e-06,24.404635906219482,95762.51666666668,130.53729677200317,0.27605703964263556,85.60400462150574,3.4030720075688783,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9119763 -15.8164869)
141979726,-15.8146519,-47.9136207,3,3,0.020286083221435547,8.77808988764045e-06,24.404635906219482,117867.05905856597,130.53729677200317,0.27605703964263556,85.60400462150574,3.3907632690441543,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9136207 -15.8146519)
141979746,-15.8144998,-47.9136303,3,3,0.020286083221435547,8.583912032069495e-06,24.404635906219482,117874.05905856597,130.53729677200317,0.27605703964263556,85.60400462150574,3.269870641270015,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9136303 -15.8144998)
141979767,-15.8144442,-47.9137546,3,3,0.020286083221435547,8.398138972403716e-06,24.404635906219482,86220.05905856597,130.53729677200317,0.27605703964263556,85.60400462150574,3.4580831298297605,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9137546 -15.8144442)
141979964,-15.8141117,-47.9142123,4,4,0.020286083221435547,9.081497357284268e-06,24.404635906219482,100559.59523809516,130.53729677200317,0.27605703964263556,85.60400462150574,5.009630103196683,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9142123 -15.8141117)
141979986,-15.8145641,-47.9138891,3,3,0.020286083221435547,8.949987470017542e-06,24.404635906219482,61166.495238095275,130.53729677200317,0.27605703964263556,85.60400462150574,3.4825976108061427,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9138891 -15.8145641)
141979994,-15.8147215,-47.9137374,3,3,0.020286083221435547,8.562816824222497e-06,24.404635906219482,104966.49523809526,130.53729677200317,0.27605703964263556,85.60400462150574,3.390892927931545,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9137374 -15.8147215)
141980252,-15.8166664,-47.9122436,4,4,0.020286083221435547,8.866977602014578e-06,24.404635906219482,77777.61951286264,130.53729677200317,0.27605703964263556,85.60400462150574,4.900382956410253,51.61487627029419,376.6356530189514,74.10565066337585,,POINT (-47.9122436 -15.8166664)
