osmid,y,x,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,highway,geometry
34557099,-15.7993489,-47.8618433,3,2,0.024388551712036133,8.291461452995706e-06,36.32546877861023,9474.0,204.06914806365967,0.37749942392916996,131.25961780548096,2.454480927414289,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8618433 -15.7993489)
34557103,-15.7997956,-47.867146,3,3,0.024388551712036133,8.749365670988854e-06,36.32546877861023,22104.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.439305661476678,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.867146 -15.7997956)
34557141,-15.7994921,-47.868118,3,3,0.024388551712036133,8.997984451482868e-06,36.32546877861023,22108.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.5151147387451984,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.868118 -15.7994921)
34557142,-15.7984356,-47.8715061,3,3,0.024388551712036133,9.537980237304948e-06,36.32546877861023,34707.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.517580680290025,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8715061 -15.7984356)
34557143,-15.7972555,-47.8752619,3,3,0.024388551712036133,1.0145280415550686e-05,36.32546877861023,47275.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.509966430361541,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8752619 -15.7972555)
34557146,-15.7966181,-47.8772364,3,3,0.024388551712036133,1.1256951167345836e-05,36.32546877861023,535765.3423124148,204.06914806365967,0.37749942392916996,131.25961780548096,3.386873637215728,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8772364 -15.7966181)
34565320,-15.7946793,-47.876754,3,3,0.024388551712036133,1.1257331337033242e-05,36.32546877861023,438580.20103785023,204.06914806365967,0.37749942392916996,131.25961780548096,3.502477189976857,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.876754 -15.7946793)
34565322,-15.7951716,-47.8751782,3,3,0.024388551712036133,9.831101673253505e-06,36.32546877861023,441554.6651599777,204.06914806365967,0.37749942392916996,131.25961780548096,3.2644522357542223,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8751782 -15.7951716)
34565323,-15.7953242,-47.8747147,3,3,0.024388551712036133,1.0145692139117731e-05,36.32546877861023,441558.6651599776,204.06914806365967,0.37749942392916996,131.25961780548096,3.3871128106862587,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8747147 -15.7953242)
34565324,-15.7965472,-47.8708382,3,3,0.024388551712036133,8.749365670988854e-06,36.32546877861023,34671.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.5175806802902265,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8708382 -15.7965472)
34565325,-15.7975912,-47.8674802,3,3,0.024388551712036133,8.2917364554485e-06,36.32546877861023,22088.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.5151147387451984,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8674802 -15.7975912)
34565328,-15.7978916,-47.8665206,3,3,0.024388551712036133,8.51469636592759e-06,36.32546877861023,22092.0,204.06914806365967,0.37749942392916996,131.25961780548096,3.4393056614766784,85.82059693336487,572.6564195156097,104.39259600639343,,POINT (-47.8665206 -15.7978916)
