osmid,y,x,highway,street_count,dc,time-dc,cc,time-cc,bc,time-bc,eff,time-eff,sub,time-sub,time-all,time-com,ref,geometry
42421877,40.7328569,-73.9959291,traffic_signals,4,4,0.00835561752319336,3.37006706433458e-05,4.494211912155151,45524.94925693519,19.275160312652588,0.15558504350976138,14.736207723617554,5.073805732884521,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9959291 40.7328569)
42421889,40.7341463,-73.9991816,traffic_signals,4,4,0.00835561752319336,3.2755740443512724e-05,4.494211912155151,62358.36948215244,19.275160312652588,0.15558504350976138,14.736207723617554,5.543140372923676,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9991816 40.7341463)
42422258,40.748197,-74.00742,traffic_signals,3,3,0.00835561752319336,3.8639876352395674e-05,4.494211912155151,3561.9077464122456,19.275160312652588,0.15558504350976138,14.736207723617554,3.7014258505406232,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-74.00742 40.748197)
42422509,40.7381466,-73.9736517,,3,3,0.00835561752319336,3.770028275212064e-05,4.494211912155151,56443.86208671128,19.275160312652588,0.15558504350976138,14.736207723617554,3.4660860384687804,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9736517 40.7381466)
42422899,40.7456883,-73.9721236,traffic_signals,4,4,0.00835561752319336,4.621285641665511e-05,4.494211912155151,18646.59797241257,19.275160312652588,0.15558504350976138,14.736207723617554,4.908644615317708,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9721236 40.7456883)
42423020,40.7460792,-73.9749383,traffic_signals,5,5,0.00835561752319336,4.6924123691990054e-05,4.494211912155151,35916.88764947906,19.275160312652588,0.15558504350976138,14.736207723617554,6.624690318932489,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9749383 40.7460792)
42423564,40.7589831,-73.9645095,traffic_signals,3,5,0.00835561752319336,3.374502260916515e-05,4.494211912155151,6189.584104452972,19.275160312652588,0.15558504350976138,14.736207723617554,3.6737299834232084,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9645095 40.7589831)
42423565,40.7596426,-73.9640002,traffic_signals,4,4,0.00835561752319336,3.2667995165136716e-05,4.494211912155151,4960.653083245518,19.275160312652588,0.15558504350976138,14.736207723617554,4.986293952174014,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9640002 40.7596426)
42423579,40.7595738,-73.960551,,3,2,0.00835561752319336,0.0,4.494211912155151,1063.0,19.275160312652588,0.15558504350976138,14.736207723617554,2.644883204893881,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.960551 40.7595738)
42423752,40.7620775,-73.9619964,traffic_signals,4,2,0.00835561752319336,2.82095404665858e-05,4.494211912155151,3726.25,19.275160312652588,0.15558504350976138,14.736207723617554,2.534362466059808,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9619964 40.7620775)
42423774,40.738339,-73.9738156,,3,3,0.00835561752319336,4.249713144362756e-05,4.494211912155151,21734.57302777125,19.275160312652588,0.15558504350976138,14.736207723617554,3.4478254560697024,4.979201793670654,55.426308393478394,7.8409271240234375,,POINT (-73.9738156 40.738339)
